Protein ID,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
6poh_protein_processed,-4.0545265929377345,2,0.2657951366871103,null,6poh_ligand,1711418656.6307013,19.877864360809326,6
4x6p_protein_processed,-6.623756909590592,8,2.3142308894401253,null,4x6p_ligand,1711405752.8862283,15.985309362411499,3
4bt3_protein_processed,-4.924788553505695,3,3.5946050846277444,null,4bt3_ligand,1711399114.2910366,20.387450695037842,6
2q64_protein_processed,-8.067519638080386,5,5.04945905345275,null,2q64_ligand,1711387944.1861715,27.306740522384644,6
2q5k_protein_processed,-7.205999701071208,8,5.421306436041249,null,2q5k_ligand,1711387943.9381208,29.93022894859314,6
5uxf_protein_processed,-10.904159375519587,9,4.453185607223645,null,5uxf_ligand,1711412752.3928595,25.882309436798096,6
4myh_protein_processed,-9.465886564461522,4,-2.056431905179764,null,4myh_ligand,1711402972.5892186,51.501220703125,6
5voj_protein_processed,-8.614644985018302,5,null,null,5voj_ligand,1711413048.0967143,62.943443298339844,6
5tq6_protein_processed,-6.579730902008698,6,15.53930897415296,null,5tq6_ligand,1711412229.0313704,6.5352864265441895,3
3hku_protein_processed,-8.820216390323473,8,4.2244669221635505,null,3hku_ligand,1711392870.1935499,29.575625896453857,6
4anb_protein_processed,-9.74789204588272,16,5.918004182809604,null,4anb_ligand,1711398537.2083304,31.64105749130249,6
6i77_protein_processed,-13.509690292229783,0,0.2651571612789212,null,6i77_ligand,1711417369.588276,13.61114501953125,6
5td2_protein_processed,-5.684544353015369,2,2.619420505977345,null,5td2_ligand,1711412128.105309,6.262878894805908,3
5hn9_protein_processed,-14.362857880409361,11,12.806418332741444,null,5hn9_ligand,1711409163.8661203,37.64588022232056,6
3fei_protein_processed,-11.133208050109012,8,2.7140745364014585,null,3fei_ligand,1711392141.9048457,18.78114080429077,6
4cpq_protein_processed,-7.340126938810908,3,3.9358503758288066,null,4cpq_ligand,1711399418.1174958,18.75767683982849,6
5ku9_protein_processed,-10.020143489654826,20,14.760269649485707,null,5ku9_ligand,1711410264.365173,40.92581915855408,6
5f2w_protein_processed,-8.415207763982272,2,3.6897530631799214,null,5f2w_ligand,1711408492.4397178,28.122835874557495,6
1dtq_protein_processed,-9.43023128422307,2,-1.4273152246620633,null,1dtq_ligand,1711380672.8809435,44.199687480926514,6
6fzg_protein_processed,-4.688670051086282,1,0.2253939612134559,null,6fzg_ligand,1711416455.6467428,46.23378276824951,6
1fzo_protein_processed,-4.972305156888743,11,13.758866257050144,null,1fzo_ligand,1711381138.1102324,73.03970432281494,6
5n9s_protein_processed,-5.63151080115739,0,1.1521936806310578,null,5n9s_ligand,1711411086.6509542,24.554667234420776,6
4lmu_protein_processed,-11.112665892785548,5,3.7256758648237707,null,4lmu_ligand,1711402379.785438,15.782283067703247,6
3g0f_protein_processed,-2.940779222545339,8,6.049364397462043,null,3g0f_ligand,1711392352.559308,13.64729905128479,3
6etg_protein_processed,-12.474203841848377,1,1.802918643293193,null,6etg_ligand,1711415901.9019206,5.2962305545806885,3
1w25_protein_processed,-8.577132519823186,0,1.70715372908729,null,1w25_ligand,1711384481.5195947,20.289480686187744,6
3bu8_protein_processed,-10.32058734606502,2,1.6731064473215795,null,3bu8_ligand,1711390875.3203542,63.379820108413696,6
1kjr_protein_processed,-3.342420106120661,3,3.2554686641718433,null,1kjr_ligand,1711382080.3564487,19.355361700057983,6
4qfn_protein_processed,1.966390472617006,6,0.3159743282109613,null,4qfn_ligand,1711404170.304385,44.26876997947693,6
4jff_protein_processed,-11.807845908172714,5,3.5449397139236822,null,4jff_ligand,1711401790.3998935,250.96875953674316,6
3k84_protein_processed,-6.636037090426909,42,1.2654448572549342,null,3k84_ligand,1711393584.5751781,72.46210312843323,6
3nex_protein_processed,-7.708027778948404,5,8.76945485433233,null,3nex_ligand,1711394591.50056,25.96953296661377,6
2v83_protein_processed,-6.675247688126996,11,null,null,2v83_ligand,1711388631.0018191,22.982827186584473,6
1fsw_protein_processed,-9.68865512651168,1,1.4923183429584554,null,1fsw_ligand,1711381046.7269604,18.731447458267212,6
4k8o_protein_processed,-11.416885205686953,2,2.3907496349972206,null,4k8o_ligand,1711401958.6431878,26.844416856765747,6
1wqv_protein_processed,-9.655261767510966,3,0.7523417664545384,null,1wqv_ligand,1711384654.8569984,20.706037521362305,6
5yc3_protein_processed,-8.337691654577753,2,8.56494729947643,null,5yc3_ligand,1711413738.0627027,15.651635646820068,6
4zed_protein_processed,-10.352646781588108,12,4.260267045119583,null,4zed_ligand,1711406597.801359,79.5430200099945,6
3vbg_protein_processed,-10.26565653295264,2,3.402736869241302,null,3vbg_ligand,1711397489.28401,10.836253881454468,3
5zqp_protein_processed,-13.10697938472961,9,null,null,5zqp_ligand,1711414066.353549,14.456260919570923,6
5itp_protein_processed,-8.059977426436538,11,7.294769408960519,null,5itp_ligand,1711409515.9771638,14.009544849395752,6
5usz_protein_processed,-5.788854795559891,2,1.1608835854734565,null,5usz_ligand,1711412701.6317859,14.409122943878174,6
3s0n_protein_processed,-10.764170515848084,0,2.787357946610804,null,3s0n_ligand,1711396201.7542546,15.896242618560791,6
4j1k_protein_processed,-6.1687685144643485,20,11.607905239299008,null,4j1k_ligand,1711401445.6006997,41.59881567955017,6
3m54_protein_processed,-4.117736318367863,25,4.852781645251476,null,3m54_ligand,1711394131.6077898,22.875773668289185,6
6b97_protein_processed,-10.028714510556473,0,3.125111480590135,null,6b97_ligand,1711414479.6499999,16.998239755630493,6
4y3j_protein_processed,-13.7229754224907,6,3.8034941021214728,null,4y3j_ligand,1711406026.7663746,13.522422552108765,6
6r1b_protein_processed,-8.809324447265194,21,4.416460797218967,null,6r1b_ligand,1711419027.735723,18.752815008163452,6
2jk9_protein_processed,-5.813402855186816,2,3.2173573553361976,null,2jk9_ligand,1711387006.3260505,50.02918362617493,6
2bfr_protein_processed,-7.962712480251137,8,11.966808868576564,null,2bfr_ligand,1711385522.6789598,15.719854831695557,6
5fqs_protein_processed,-8.551169428960158,8,3.2995899132566535,null,5fqs_ligand,1711408696.360441,18.068765878677368,6
5aok_protein_processed,-7.5580528035326795,4,0.4267333940932758,null,5aok_ligand,1711407191.282077,4.5879411697387695,3
5tz3_protein_processed,4295.333161554758,7,4.947187546707511,null,5tz3_ligand,1711412392.9418235,22.993009567260742,6
3coj_protein_processed,1336.3697609221463,3,0.3274651657174168,null,3coj_ligand,1711391251.831973,124.05451917648315,6
2gbg_protein_processed,-8.151490433081127,6,3.883490718841273,null,2gbg_ligand,1711386369.1283429,73.30513978004456,6
4dtk_protein_processed,-5.43911721381912,6,5.187954537078532,null,4dtk_ligand,1711399792.6170888,17.396889686584473,6
1b9v_protein_processed,-7.9121229678074805,9,3.1043586956077363,null,1b9v_ligand,1711380220.391778,83.22551202774048,6
3oe4_protein_processed,3.2961398277162215,4,6.569813894543174,null,3oe4_ligand,1711394911.1163938,30.55654287338257,6
3tt0_protein_processed,-10.496233894041575,1,0.8317815502974781,null,3tt0_ligand,1711396956.7854548,47.41900682449341,6
5boj_protein_processed,-13.057175417820968,4,1.6312434103982838,null,5boj_ligand,1711407337.7391834,24.3033504486084,6
2pvv_protein_processed,-5.955199931652795,9,1.552264773548984,null,2pvv_ligand,1711387870.2815337,26.599419832229614,6
1z6s_protein_processed,-6.881306210623264,12,6.20756228723458,null,1z6s_ligand,1711385070.0360136,8.986217498779297,6
4b4q_protein_processed,-17.99915776504308,15,null,null,4b4q_ligand,1711398820.2191854,62.35909128189087,6
4aa2_protein_processed,44.12370118404789,2,5.74201640894735,null,4aa2_ligand,1711398376.9367256,60.88013172149658,6
4bhi_protein_processed,-11.519169240220824,5,27.308071900459566,null,4bhi_ligand,1711399061.6334963,75.0108573436737,6
3p76_protein_processed,-5.281809654834835,4,2.815029245663041,null,3p76_ligand,1711395193.599936,22.392160892486572,6
6few_protein_processed,-6.441343576291261,8,1.2623541490423875,null,6few_ligand,1711416192.5336292,19.407095193862915,3
4j45_protein_processed,-8.928368838820665,11,7.4177833281432015,null,4j45_ligand,1711401445.9011977,10.814733743667603,6
4azy_protein_processed,-3.8114194906585603,1,8.025474221184936e-05,null,4azy_ligand,1711398715.7070832,21.453346252441406,6
6oxu_protein_processed,-9.477228189905025,8,-0.12477483630692632,null,6oxu_ligand,1711418471.9731467,45.976799726486206,6
3kqb_protein_processed,-7.355019630703669,12,4.40009053670358,null,3kqb_ligand,1711393685.6869338,33.74031472206116,6
6sfc_protein_processed,-6.008616436997998,7,6.823683565426563,null,6sfc_ligand,1711419237.4640374,34.96418738365173,6
6c1s_protein_processed,-5.289039095501757,2,5.452977547012367,null,6c1s_ligand,1711414837.9383495,37.70743250846863,6
5db3_protein_processed,-12.356781965086983,7,-3.1709741605554314,null,5db3_ligand,1711407755.4586256,31.88522958755493,3
5l6h_protein_processed,-16.183813012778735,2,2.4117424641766263,null,5l6h_ligand,1711410372.84415,53.337640047073364,6
4x6i_protein_processed,-8.570902082298808,6,9.776464451112595,null,4x6i_ligand,1711405736.5789762,12.90137004852295,6
1b58_protein_processed,-1.9695729590321023,1,1.2422776829735511,null,1b58_ligand,1711380107.5438688,34.17008566856384,6
6awo_protein_processed,-10.307306495939637,2,3.5175038713958884,null,6awo_ligand,1711414330.0581357,24.956222772598267,6
3ta0_protein_processed,-3.251304646922794,5,1.1775138000345606,null,3ta0_ligand,1711396728.6240487,16.5321626663208,6
2f5t_protein_processed,-8.817945300363265,17,3.7980330665761954,null,2f5t_ligand,1711386041.917065,15.534223794937134,6
2g2r_protein_processed,-5.780834886026158,4,1.8505886418358273,null,2g2r_ligand,1711386277.71738,23.884387016296387,6
4gkh_protein_processed,-10.060020637049723,3,0.07340064109030742,null,4gkh_ligand,1711400629.1941047,6.017921686172485,3
5bui_protein_processed,-14.720232865914378,4,4.0791851250476725,null,5bui_ligand,1711407362.7291436,6.536392688751221,3
5vqq_protein_processed,-8.234073658608812,1,15.284803602418009,null,5vqq_ligand,1711413051.2810893,52.3436233997345,6
4m5j_protein_processed,-7.078905083880177,3,0.8561308193994037,null,4m5j_ligand,1711402549.8509119,4.563806772232056,3
5f6d_protein_processed,-3.678625703604971,0,0.0002681878158181661,null,5f6d_ligand,1711408520.9067461,8.447924137115479,6
4mib_protein_processed,-7.134919647228596,4,6.985996616485963,null,4mib_ligand,1711402737.5398092,74.36119723320007,6
3wk6_protein_processed,-9.812993884591704,25,3.8669329173544327,null,3wk6_ligand,1711397910.283686,48.98104500770569,6
4o0v_protein_processed,-9.719568195712101,10,17.712772628611262,null,4o0v_ligand,1711403283.6639748,39.435611724853516,6
6afg_protein_processed,-9.413357803481604,4,4.235148786052449,null,6afg_ligand,1711414193.6136491,14.893042087554932,6
2z8e_protein_processed,-7.692617070634114,1,11.788550725371643,null,2z8e_ligand,1711390165.5427463,17.012675285339355,6
5uac_protein_processed,-9.306624119780295,7,1.8826346206716895,null,5uac_ligand,1711412697.3762996,206.60526061058044,6
4tyb_protein_processed,-13.300670925763068,13,6.553445603915634,null,4tyb_ligand,1711404988.6305552,24.8337242603302,6
5eij_protein_processed,-9.608454049168282,2,3.6681651792999332,null,5eij_ligand,1711408177.3220935,16.168437480926514,6
1qft_protein_processed,-7.176354003188996,7,-2.231557537489273,null,1qft_ligand,1711383444.1833477,6.796879768371582,3
3ow4_protein_processed,-10.965536595373292,3,5.045032340525012,null,3ow4_ligand,1711395080.972404,26.028681993484497,3
4mg7_protein_processed,-9.516853815524946,9,-7.016726128991088,null,4mg7_ligand,1711402650.46127,19.190967082977295,6
3g0c_protein_processed,-8.562179883543555,2,1.469025004957814,null,3g0c_ligand,1711392371.0511749,33.984354972839355,6
6hor_protein_processed,-5.596497979744684,2,5.557038248615683,null,6hor_ligand,1711417100.9350657,15.498143672943115,6
5nwg_protein_processed,-11.733172206644223,4,8.409351074007503,null,5nwg_ligand,1711411334.9469087,13.215888738632202,6
4a51_protein_processed,-8.37177964295678,2,0.20565174009661646,null,4a51_ligand,1711398309.8280218,38.04788064956665,6
4a4o_protein_processed,-4.5377169124020105,8,-0.1103588706620755,null,4a4o_ligand,1711398306.3392162,43.78483033180237,6
4lm1_protein_processed,1.3597618691589344,6,-4.174379459219182,null,4lm1_ligand,1711402372.1457922,15.099265336990356,6
2bkt_protein_processed,-5.901964930959252,12,1.256082874367678,null,2bkt_ligand,1711385556.7289917,27.997942686080933,6
3ifp_protein_processed,-16.53439856498056,36,0.8305165847557348,null,3ifp_ligand,1711393133.9382553,13.402992248535156,3
4gxs_protein_processed,-15.260750761536594,0,2.4750398731498535,null,4gxs_ligand,1711400806.5852697,63.341349601745605,6
4o0a_protein_processed,-9.359236695622053,4,3.537675830928734,null,4o0a_ligand,1711403248.68459,15.312235116958618,6
1m5d_protein_processed,-3.0271014337878532,9,14.132722115131429,null,1m5d_ligand,1711382359.475202,22.132347106933594,6
3p2e_protein_processed,-4.941592932368833,12,1.836872455536513,null,3p2e_ligand,1711395156.2848954,27.176525354385376,6
4l50_protein_processed,-15.20736203086775,2,-2.016566884258225,null,4l50_ligand,1711402241.4886796,24.281019687652588,6
4i7l_protein_processed,-7.707341754575809,3,5.072884458004708,null,4i7l_ligand,1711401154.6922374,14.32271933555603,6
3kpu_protein_processed,-5.7845701198903265,7,11.006993601054788,null,3kpu_ligand,1711393661.1140034,13.751272439956665,6
5jau_protein_processed,-6.505354903261978,17,1.566053435497345,null,5jau_ligand,1711409798.718047,24.71573781967163,6
2ynn_protein_processed,10510.888036225737,2,5.9943726060232905,null,2ynn_ligand,1711390162.2550423,83.04486227035522,6
3e92_protein_processed,-5.598014245385598,9,1.4240268429680754,null,3e92_ligand,1711391679.3249257,23.268309593200684,6
2pq9_protein_processed,-12.959591364293525,5,14.238426335784709,null,2pq9_ligand,1711387809.2849152,22.061103105545044,6
3bqn_protein_processed,-7.957311137695112,1,2.2881681721290192,null,3bqn_ligand,1711390803.3862128,18.648047924041748,6
3jzo_protein_processed,-12.473118126508892,0,2.813131169815044,null,3jzo_ligand,1711393441.489893,17.89213490486145,3
2rvn_protein_processed,-8.470633474006021,2,5.070916204489855,null,2rvn_ligand,1711388490.049152,16.582562923431396,6
5ljj_protein_processed,-9.813168625285256,5,4.370124925267163,null,5ljj_ligand,1711410476.4793022,6.899206161499023,3
1nhv_protein_processed,-16.226420316700583,4,3.0088972980604396,null,1nhv_ligand,1711382681.3677578,68.94413781166077,6
6mmq_protein_processed,-7.60222427486593,12,-1.4433904431030982,null,6mmq_ligand,1711417850.690852,11.202988862991333,6
1w1p_protein_processed,-16.27085853688356,12,2.850607800194677,null,1w1p_ligand,1711384476.415395,20.924866914749146,6
5ows_protein_processed,-9.414592820469982,10,2.4954397209781156,null,5ows_ligand,1711411727.0936484,21.6364004611969,6
1sld_protein_processed,-4.988672769446537,5,-0.5511653243202588,null,1sld_ligand,1711383783.8622746,10.973463535308838,3
2of2_protein_processed,-12.626850587974323,8,1.655863916971109,null,2of2_ligand,1711387512.8610353,38.74842429161072,6
4y29_protein_processed,-10.947480200290558,5,4.016763003940568,null,4y29_ligand,1711406016.8385832,31.743353128433228,6
3oz1_protein_processed,-9.98261812126893,9,14.814361095888785,null,3oz1_ligand,1711395133.4410532,27.38994812965393,6
3gnv_protein_processed,-7.573281893204631,10,0.7502049948246787,null,3gnv_ligand,1711392659.4549427,76.06896376609802,6
3qd3_protein_processed,-9.804838498139139,8,0.9922609124928918,null,3qd3_ligand,1711395594.3413427,8.153026580810547,3
5f01_protein_processed,-9.415621708307054,5,2.7436109830492796,null,5f01_ligand,1711408454.186977,40.39535593986511,6
1g3d_protein_processed,-17.20599525207209,17,3.81646257089745,null,1g3d_ligand,1711381119.8154628,13.904390811920166,6
5mzg_protein_processed,-11.101676574556775,5,2.187942357356775,null,5mzg_ligand,1711410987.4898076,11.284804582595825,6
5ji6_protein_processed,-8.566437052720167,16,-2.969534426355523,null,5ji6_ligand,1711409841.2561777,14.4579496383667,3
6nu5_protein_processed,-5.458082658743417,6,1.195525826782088,null,6nu5_ligand,1711418176.9409401,20.71649408340454,6
2x81_protein_processed,-3.3685785671429302,0,2.233911227422297,null,2x81_ligand,1711389447.545345,30.85719609260559,6
5h8g_protein_processed,-8.941519693436685,7,3.6944063432664933,null,5h8g_ligand,1711408991.5083117,25.319852828979492,6
1wc6_protein_processed,-6.6309579147668565,13,1.0158828224420091,null,1wc6_ligand,1711384633.2200031,21.634647130966187,6
2xib_protein_processed,-11.578196386935977,17,13.89962185595384,null,2xib_ligand,1711389618.4201672,18.116003274917603,6
6jay_protein_processed,-7.465052077838378,7,4.710931065722139,null,6jay_ligand,1711417566.9293537,22.88319182395935,6
2oc9_protein_processed,-11.669905941117785,5,0.7133834396833532,null,2oc9_ligand,1711387473.5574121,8.409625053405762,3
3m94_protein_processed,-8.29134560673114,8,13.850337725316038,null,3m94_ligand,1711394173.8660297,26.725746631622314,6
4qw5_protein_processed,-10.744605272570139,0,1.050948909730181,null,4qw5_ligand,1711404474.535368,143.41814494132996,6
6htr_protein_processed,-10.256504137859805,1,0.8487775431412743,null,6htr_ligand,1711417198.500494,45.60516405105591,6
4jhz_protein_processed,-8.848268047345842,4,null,null,4jhz_ligand,1711401595.6609213,15.619831323623657,3
3ppr_protein_processed,-10.63345028205031,7,3.9845434171455736,null,3ppr_ligand,1711395381.4527674,14.498173475265503,6
3znc_protein_processed,-5.815139194330699,17,5.345274355314018,null,3znc_ligand,1711398119.4387455,17.530637502670288,6
4e3n_protein_processed,-0.8172300699391316,3,1.2661437959207547,null,4e3n_ligand,1711399863.7317781,6.354686260223389,3
2vot_protein_processed,-11.870643202987345,4,null,null,2vot_ligand,1711388800.043517,35.87950801849365,6
5q11_protein_processed,-7.386095523725177,12,5.011523754385806,null,5q11_ligand,1711411800.357995,34.100647926330566,6
3pb8_protein_processed,-9.467123804782931,9,2.3284564411108164,null,3pb8_ligand,1711395228.491686,5.084259033203125,3
1qk3_protein_processed,-9.802326915951543,2,-1.250713304456923,null,1qk3_ligand,1711383481.5497637,21.665979623794556,6
5isz_protein_processed,-4.785235987358173,9,null,null,5isz_ligand,1711409579.9118116,87.8435275554657,6
6mhc_protein_processed,-3.751052542476795,2,0.18808086634231813,null,6mhc_ligand,1711417776.3063662,19.276275157928467,6
5ls6_protein_processed,-7.5424996578309615,0,3.046245285754651,null,5ls6_ligand,1711410609.9445941,69.25537204742432,6
5orx_protein_processed,-12.81181877296801,0,0.3202007993796485,null,5orx_ligand,1711411621.5009923,12.44003939628601,6
3pfp_protein_processed,-7.68987918447907,3,0.3528988757402729,null,3pfp_ligand,1711395308.3757887,21.365610599517822,6
2iko_protein_processed,-6.649943698638087,19,10.736673890317036,null,2iko_ligand,1711386829.191929,104.21323704719543,6
2h5j_protein_processed,-7.874212854925082,4,7.928882254827698,null,2h5j_ligand,1711386483.716933,21.75040912628174,6
5n8v_protein_processed,-5.767792184957247,4,7.036335153445187,null,5n8v_ligand,1711411072.2600336,25.98442769050598,6
3uii_protein_processed,-11.22833230497679,14,2.1937632688787687,null,3uii_ligand,1711397199.7590997,18.390663623809814,6
5u0d_protein_processed,-7.330125937051322,5,6.40567272329092,null,5u0d_ligand,1711412402.4409316,13.456880569458008,6
3spf_protein_processed,-5.922854347014279,2,4.04197293442563,null,3spf_ligand,1711396442.4031072,20.237357139587402,6
1sbg_protein_processed,-4.732963286967538,10,1.3854244797312631,null,1sbg_ligand,1711383758.2283397,17.322978734970093,3
6mwe_protein_processed,-10.117496038450568,14,null,null,6mwe_ligand,1711417957.1020453,21.57036519050598,6
1gpk_protein_processed,-6.424675674086503,6,9.301204730382452,null,1gpk_ligand,1711381270.200715,26.17054796218872,6
4u5t_protein_processed,-2.183108704174883,19,2.3991147858465,null,4u5t_ligand,1711405047.7486851,5.508624076843262,6
5lz7_protein_processed,-12.211226476847486,18,13.00030648715338,null,5lz7_ligand,1711410649.7687156,19.901936531066895,6
2fah_protein_processed,-6.809810081562953,5,-2.1665898190672976,null,2fah_ligand,1711386091.1179945,22.90625762939453,6
3miy_protein_processed,-5.854132247860139,3,-31.07714935523805,null,3miy_ligand,1711394222.1658716,15.132277727127075,3
6n19_protein_processed,-7.591204782834844,16,12.886420946546636,null,6n19_ligand,1711418021.160379,41.39861083030701,6
4wph_protein_processed,-17.37698904152508,4,0.2693482114973591,null,4wph_ligand,1711405574.531617,33.99734902381897,6
4yk6_protein_processed,-5.303926665092583,7,14.020387084687513,null,4yk6_ligand,1711406223.8916016,28.783791542053223,6
6mm5_protein_processed,60.18164580811004,6,-0.5171210018679986,null,6mm5_ligand,1711417920.292733,84.7715060710907,6
6em7_protein_processed,-5.214884439333221,5,0.7987481607307956,null,6em7_ligand,1711415833.3912673,38.67122220993042,6
4own_protein_processed,-10.547864235984457,2,0.25242049245833087,null,4own_ligand,1711403642.408354,24.516528129577637,6
4mh7_protein_processed,-7.018485534610737,9,2.9332117754001477,null,4mh7_ligand,1711402685.1462224,34.59088730812073,6
6fiv_protein_processed,-8.28302455913685,5,1.933113045660292,null,6fiv_ligand,1711416269.5281758,39.58714985847473,6
3gt9_protein_processed,-9.39733124286913,2,1.854187805359551,null,3gt9_ligand,1711392625.3232508,18.29371476173401,6
2ym6_protein_processed,-7.377704494337247,0,0.0160715381706531,null,2ym6_ligand,1711390073.4101408,6.206129789352417,3
1yt7_protein_processed,-5.012284653292187,2,4.613877231706695,null,1yt7_ligand,1711385027.1718607,39.397467613220215,6
1dbb_protein_processed,-9.841740964736866,4,0.26250674061171253,null,1dbb_ligand,1711380597.5939558,26.44473886489868,6
2fdd_protein_processed,-9.513755847864461,6,1.92038698781937,null,2fdd_ligand,1711386104.462861,28.126896142959595,6
3ps1_protein_processed,-5.492910328805738,3,7.150327925587931,null,3ps1_ligand,1711395420.3199027,36.89719867706299,6
2gfd_protein_processed,-9.129235261691901,10,2.8376328919701024,null,2gfd_ligand,1711386321.2894435,14.216119527816772,6
3h59_protein_processed,-6.49684519952885,8,2.9071673446964468,null,3h59_ligand,1711392751.8169327,36.30421566963196,6
2etk_protein_processed,-7.24876268235341,11,null,null,2etk_ligand,1711385967.7881503,20.17396330833435,6
5a3n_protein_processed,-9.673833065249429,10,6.20132416909887,null,5a3n_ligand,1711406865.5372305,50.98441457748413,6
3rxe_protein_processed,-7.905157744533348,10,1.8832718300499494,null,3rxe_ligand,1711396134.2054293,10.058646202087402,6
2wxo_protein_processed,-5.976801461848608,4,1.4289188620127078,null,2wxo_ligand,1711389312.1577046,47.283997535705566,6
6rj6_protein_processed,-6.600718239888951,13,1.329744972629861,null,6rj6_ligand,1711419085.968822,15.872894048690796,6
3qx9_protein_processed,-10.785566888184004,15,8.48733693780207,null,3qx9_ligand,1711395805.5058146,12.351890563964844,6
2ksa_protein_processed,-13.199485133270421,5,3.663075537655761,null,2ksa_ligand,1711387102.9168952,31.405530214309692,6
1ujk_protein_processed,-10.312379022633095,19,3.0825654444160406,null,1ujk_ligand,1711384208.851952,49.38402509689331,6
1iep_protein_processed,-4.484705334159167,6,1.383222227291867,null,1iep_ligand,1711381703.90959,28.47872304916382,6
5wxf_protein_processed,-7.079781022820685,3,3.30871641049481,null,5wxf_ligand,1711413449.6980567,14.440564632415771,3
5c26_protein_processed,-14.448746033306756,12,4.87203593960605,null,5c26_ligand,1711407434.8235476,29.52832269668579,6
3ob1_protein_processed,-9.790120509225098,22,13.613511051459461,null,3ob1_ligand,1711394876.0694604,30.265146493911743,6
3cf9_protein_processed,-12.120795359434666,1,4.644166552850457,null,3cf9_ligand,1711391028.996101,23.377815008163452,6
1eby_protein_processed,-7.941166712669694,1,1.8526655121016837,null,1eby_ligand,1711380762.768852,29.180213928222656,6
1xo2_protein_processed,-7.945921813272094,2,1.322169675071926,null,1xo2_ligand,1711384788.8175216,16.01970648765564,6
5hkh_protein_processed,-6.578414868390056,17,7.048189266812287,null,5hkh_ligand,1711409101.0994418,8.072687864303589,3
5cc2_protein_processed,-5.321214746300066,0,0.9224705058945091,null,5cc2_ligand,1711407499.9641395,11.668208360671997,6
5l6j_protein_processed,-8.970349375431494,9,-7.06480779438057,null,5l6j_ligand,1711410377.87551,53.28978490829468,6
1a1e_protein_processed,-4.860936925927033,3,26.572449093329446,null,1a1e_ligand,1711379793.359029,28.887693166732788,6
5x5o_protein_processed,-9.300967621623721,12,3.50059201040348,null,5x5o_ligand,1711413507.1358407,15.89150071144104,3
2wca_protein_processed,-5.3627717694389405,11,15.716894512339337,null,2wca_ligand,1711389066.5190413,34.585190296173096,6
4uff_protein_processed,-12.046737267573176,3,2.6445717216996343,null,4uff_ligand,1711405157.8638723,24.166356325149536,6
3dxk_protein_processed,-9.118285998509169,12,4.831548832170753,null,3dxk_ligand,1711391571.8642588,10.507717847824097,3
5uir_protein_processed,-10.924321791374863,15,null,null,5uir_ligand,1711412572.9494052,16.229984283447266,6
2yak_protein_processed,-18.614563599619927,9,-0.44600503870299235,null,2yak_ligand,1711389928.8356314,8.831903457641602,3
1i9p_protein_processed,-18.086036952018805,21,3.1675988410037803,null,1i9p_ligand,1711381671.5698016,16.781689643859863,6
3hlo_protein_processed,-9.048543244128668,3,0.583141307069269,null,3hlo_ligand,1711392901.6805127,45.9927396774292,6
4l3o_protein_processed,-11.48951621325741,6,4.260195074187656,null,4l3o_ligand,1711402224.2526534,21.384750366210938,3
2rfh_protein_processed,-7.541054802982536,2,-29.01473345710096,null,2rfh_ligand,1711388404.9938192,16.292617321014404,6
4loy_protein_processed,-6.770063616962585,12,-1.8601937722674506,null,4loy_ligand,1711402415.0902147,22.0035297870636,6
6b4u_protein_processed,-11.442296981163222,10,3.405736380841333,null,6b4u_ligand,1711414433.8328137,29.590555667877197,6
2cne_protein_processed,-11.056141011132933,8,8.44587356581998,null,2cne_ligand,1711385849.0816972,24.863264322280884,6
5nee_protein_processed,-5.579771290975152,1,0.1389632672594452,null,5nee_ligand,1711411146.3385699,26.549998998641968,6
4kup_protein_processed,-4.105293969430586,15,-2.541986436679437,null,4kup_ligand,1711402110.8910475,6.5390214920043945,3
5uig_protein_processed,-13.195309883996108,3,0.3019437478500251,null,5uig_ligand,1711412570.433614,19.66848611831665,6
4gid_protein_processed,-11.778241732977387,2,6.313933958974957,null,4gid_ligand,1711400624.1072323,38.09151744842529,6
4eym_protein_processed,-2.610627643868678,10,0.21847269836791838,null,4eym_ligand,1711400158.0346603,20.302767276763916,6
4j1c_protein_processed,-6.512898144358197,1,6.320953987332999,null,4j1c_ligand,1711401429.3294377,39.696958780288696,6
6f4n_protein_processed,-7.771819667588345,4,0.18679635347283607,null,6f4n_ligand,1711416037.1744692,16.949993133544922,6
1o0o_protein_processed,-7.1312431381820955,4,8.909413789583994,null,1o0o_ligand,1711382803.7165072,12.087632179260254,6
5cxz_protein_processed,-6.767997507191004,11,2.023919767334675,null,5cxz_ligand,1711407637.4775507,17.398785829544067,6
2q92_protein_processed,-11.807862645414804,8,0.8934560307122226,null,2q92_ligand,1711387974.2067864,12.361806392669678,6
3tti_protein_processed,-6.078034446385311,57,20.81830638544985,null,3tti_ligand,1711396963.8511593,45.08728241920471,6
4qpl_protein_processed,-10.84437042136913,9,1.0461044073744503,null,4qpl_ligand,1711404289.3560612,16.403136253356934,6
4rpv_protein_processed,-6.823384856288443,7,13.241186615358927,null,4rpv_ligand,1711404695.1242282,6.232107162475586,3
3pwh_protein_processed,-7.754519581548145,2,3.6974609438244386,null,3pwh_ligand,1711395421.4417975,16.969322443008423,6
3qtx_protein_processed,-4.311413806613882,3,-2.399308250834437,null,3qtx_ligand,1711395784.6984272,19.43399715423584,6
4lch_protein_processed,-7.380614650541084,0,0.6685097993071594,null,4lch_ligand,1711402303.3111327,24.700515747070312,6
